image_name,D20,D40,D60,D80,max,lambda,k
1_patch_0_5916.jpg,2.136169774,2.356321819,3.189924257,4.645697537,15.39937873,3.526217085,2.356122801
1_patch_204_5916.jpg,2.131112911,2.372745272,3.111841422,4.757402924,11.78359616,3.554427117,2.281643936
1_patch_408_5916.jpg,2.225411919,2.456492747,3.308107333,5.670054696,45.50894611,3.580717124,2.515340438
1_patch_612_5916.jpg,2.430603112,3.086070608,3.422543471,4.787307365,45.50894611,3.599226118,3.497329534
1_patch_816_5916.jpg,3.134331954,3.318639713,3.666163905,21.7351709,46.42721534,4.228427133,2.790896695
1_patch_1020_5916.jpg,3.678931416,4.827036738,5.885987429,35.91916429,46.42721534,5.609287286,2.602961265
1_patch_1224_5916.jpg,4.597415673,9.955946968,20.40389917,31.94136665,35.91916429,13.78534895,0.905944164
1_patch_1428_5916.jpg,4.687714017,5.297347119,10.19868761,16.27469401,35.91916429,10.68993057,1.299211247
1_patch_1632_5916.jpg,4.471714106,5.432064658,7.810307714,10.206687,30.94691724,8.011201424,2.000080385
1_patch_1836_5916.jpg,3.819859315,4.797270554,6.821329721,8.224792825,14.84858666,6.759793508,2.280867322
1_patch_2040_5916.jpg,3.742410319,4.313007042,6.310353933,7.544545967,11.79844394,6.306848198,2.343367445
1_patch_2244_5916.jpg,3.840387323,4.175210561,5.47127956,7.430675914,15.19839196,5.784593352,2.593957575
1_patch_2448_5916.jpg,3.594351353,4.061536614,4.43209374,6.206532779,15.19839196,4.792313792,3.55557024
1_patch_2652_5916.jpg,3.160502288,3.811855299,4.420288968,5.462012801,15.19839196,4.609242827,3.394384485
1_patch_2856_5916.jpg,3.339762351,4.256943479,5.233876709,9.336851889,10.80389908,5.394568238,2.718556661
1_patch_3060_5916.jpg,3.800502105,4.65557219,5.928151283,9.048986581,21.32233595,6.556129879,2.156422676
1_patch_3264_5916.jpg,3.597121549,4.846184021,6.667446402,9.157434006,21.69644575,6.727825869,2.011653386
1_patch_0_6120.jpg,2.20770121,2.648097111,4.187487316,5.570216311,16.46293217,4.321781569,1.887950663
1_patch_204_6120.jpg,2.161612834,2.531150379,3.233406877,5.121059666,14.78994773,3.709403695,2.227655143
1_patch_408_6120.jpg,2.182453437,2.502598396,3.201906471,5.078561805,14.78994773,3.460014979,2.676375069
1_patch_612_6120.jpg,2.289046432,2.875130642,3.367030448,4.817677247,9.466287507,3.503328247,3.110920371
1_patch_816_6120.jpg,2.356857482,3.042625707,3.308897987,4.454321672,36.38887231,3.369843052,4.001996817
1_patch_1020_6120.jpg,3.573859256,4.989255708,17.89925817,36.01310589,36.38887231,10.25218047,0.759399561
1_patch_1224_6120.jpg,11.42900799,23.91823853,32.93581606,36.01310589,36.38887231,22.55480316,1.081291052
1_patch_1428_6120.jpg,4.30620291,4.934531893,7.931074023,11.1282234,35.91916429,8.148242815,1.598289647
1_patch_1632_6120.jpg,3.645826019,4.51304619,6.324798704,8.018896131,30.94691724,6.280640101,2.296822245
1_patch_1836_6120.jpg,3.435255831,4.065982395,5.221897544,7.030284023,11.79844394,5.569872948,2.63092904
1_patch_2040_6120.jpg,3.422979364,3.988749081,5.426666908,6.892031203,11.79844394,5.537883209,2.739296279
1_patch_2244_6120.jpg,3.925513538,4.415494554,5.613806145,6.879248524,11.79844394,5.77258589,3.163822732
1_patch_2448_6120.jpg,3.987272645,4.111673648,4.570646778,5.371165173,8.434209706,4.641319029,5.618520034
1_patch_2652_6120.jpg,3.43924343,4.059813531,4.659946398,5.330322733,6.349075837,4.589904908,4.235886328
1_patch_2856_6120.jpg,3.290021811,4.318209516,5.347384641,6.338626293,11.59433617,5.339357799,3.022006168
1_patch_3060_6120.jpg,3.343887531,4.137002455,5.264386672,6.353283678,21.32233595,5.311045303,2.970703272
1_patch_3264_6120.jpg,3.264508384,3.908820095,4.799923912,6.359595438,21.32233595,5.054596933,2.746012351
1_patch_0_6324.jpg,2.174290012,2.537211989,3.705664106,5.559142261,16.46293217,4.083976362,1.914302006
1_patch_204_6324.jpg,2.149774303,2.543987884,3.301111921,5.261868798,18.97070171,3.731719481,2.118556664
1_patch_408_6324.jpg,2.198456717,2.619201083,3.283297611,5.609824736,18.97070171,3.635744387,2.382406864
1_patch_612_6324.jpg,2.341216829,2.841186146,3.476982812,5.795520614,14.02689227,4.007689284,2.189953694
1_patch_816_6324.jpg,2.86381581,3.357600627,4.726701721,7.370563465,36.38887231,5.029322367,1.922907482
1_patch_1020_6324.jpg,3.644158127,4.392715026,5.885987429,8.483130264,36.38887231,6.265118059,2.141516966
1_patch_1224_6324.jpg,3.26938006,4.400678752,5.41739527,8.483130264,36.38887231,6.106361758,1.944953492
1_patch_1428_6324.jpg,2.966814786,4.249374627,5.143582868,7.094885039,30.94691724,5.285702113,2.320475557
1_patch_1632_6324.jpg,3.373302633,4.173601976,4.904716698,7.666643931,30.94691724,5.530862994,2.253643729
1_patch_1836_6324.jpg,3.189568123,3.769478615,4.199915675,5.696160433,11.79844394,4.501273833,3.514197477
1_patch_2040_6324.jpg,3.282982295,3.88595175,5.17272936,6.840900487,11.79844394,5.249219687,2.608054431
1_patch_2244_6324.jpg,5.320233913,6.195059598,6.77774346,7.064845737,11.79844394,6.58945407,5.554454367
1_patch_2856_6324.jpg,2.901435005,3.751955833,4.402742368,5.642662766,17.5878807,4.582566273,3.017167064
1_patch_3060_6324.jpg,2.99605387,3.839806496,4.418004326,6.023896333,17.5878807,4.765863643,3.02170966
1_patch_3264_6324.jpg,2.976424773,3.619124008,4.360104779,6.297422614,17.05010419,4.695504931,2.834917534
1_patch_0_6528.jpg,2.283192086,2.908043699,3.7108904,5.197301418,12.22144554,3.940943309,2.44956088
1_patch_204_6528.jpg,2.253036969,2.678562369,3.390957955,5.445276683,18.97070171,3.768016258,2.397276831
1_patch_408_6528.jpg,2.32965348,2.763720112,3.525890148,6.580050822,18.97070171,4.281397889,1.895743617
1_patch_612_6528.jpg,2.332498956,2.651471441,3.54542277,5.93977991,16.27606278,4.067041232,2.021971293
1_patch_816_6528.jpg,2.372498134,2.863889926,3.88381863,5.654636948,15.41611258,4.154473306,2.288722678
1_patch_1020_6528.jpg,2.513257363,3.278693545,4.452471853,5.353086869,15.41611258,4.480168004,2.386194782
1_patch_1224_6528.jpg,2.941727712,3.813553468,5.065392856,6.51997194,15.41611258,5.022047731,2.399759055
1_patch_1428_6528.jpg,2.757453977,3.626582571,4.083472402,5.351080072,7.531032832,4.345357655,2.889932093
1_patch_1632_6528.jpg,3.039301383,3.600219239,3.8777518,4.400678752,6.493819656,4.022831426,4.390255199
1_patch_1836_6528.jpg,3.052633878,3.520346503,3.934146761,4.349992401,6.493819656,3.972360315,4.671977691
1_patch_2040_6528.jpg,3.072632621,3.350165158,4.24756452,4.410793607,6.11254566,3.971436301,4.127065618
1_patch_2448_6528.jpg,7.284821496,7.469921221,7.518765576,7.851362465,14.98111927,7.574531227,19.66669177
1_patch_2652_6528.jpg,3.468593573,4.541378961,7.358861386,8.881312391,17.5878807,6.906379389,1.687895364
1_patch_2856_6528.jpg,2.858015654,3.402052749,4.38748041,6.152524819,17.5878807,4.608186586,2.650403356
1_patch_3060_6528.jpg,2.960707147,3.714046155,4.60424717,6.20899912,17.5878807,4.797453592,2.684723851
1_patch_3264_6528.jpg,2.764169595,3.30231349,4.390628694,6.417047191,17.67651975,4.844950869,2.371474651
3_patch_0_0.jpg,2.404798036,3.228787861,3.903862568,5.665036051,15.00362461,4.295395593,2.342396608
3_patch_204_0.jpg,2.367077603,2.868588965,3.622414741,4.6505098,18.19701647,3.850997514,2.79942153
3_patch_408_0.jpg,2.356124873,3.175540457,3.750057436,4.552139452,18.19701647,3.941546013,2.922402196
3_patch_612_0.jpg,2.497773763,3.168516027,3.607285426,4.228788172,7.737834942,3.718918108,3.569970025
3_patch_816_0.jpg,2.728299139,3.232149444,3.756243657,4.592537241,7.080972622,3.938276754,3.684608996
3_patch_1020_0.jpg,2.810162259,3.596503828,4.048262519,5.212120629,8.565654019,4.379107292,3.018178928
3_patch_1224_0.jpg,2.858363509,3.52650276,4.054160055,5.21131659,10.50544638,4.360776898,2.984447612
3_patch_1428_0.jpg,2.827710088,3.540486311,4.045676006,5.151764582,18.09298906,4.162476537,3.620719375
3_patch_1632_0.jpg,2.766231746,3.515525694,4.005012599,4.952968442,18.09298906,4.096260653,3.639515225
3_patch_1836_0.jpg,3.367407552,4.425188191,4.97892521,9.345442984,55.86536769,5.142227107,3.110656396
3_patch_2040_0.jpg,4.601518622,4.945597199,5.303982253,6.623403092,55.86536769,5.654117063,3.917585936
3_patch_2244_0.jpg,3.081977739,3.898665528,5.517160898,7.123978541,55.86536769,5.448494339,2.182538854
3_patch_2448_0.jpg,3.2065898,3.952215101,4.714223946,5.863635321,14.77250459,4.964505266,2.971253113
3_patch_2652_0.jpg,3.807333367,4.568759274,5.352423515,5.771405116,12.48147525,5.288475691,4.065603385
3_patch_2856_0.jpg,3.950944142,5.021212695,5.32096565,5.819903289,11.99510045,5.459050397,5.455095277
3_patch_3060_0.jpg,3.664187525,4.495750751,5.214771482,5.62616244,11.99510045,5.120820445,4.173670058
3_patch_3264_0.jpg,3.419937642,3.87785648,4.764393775,6.025826333,11.22382825,4.886433979,3.491595431
3_patch_0_204.jpg,2.645445329,3.198710747,3.779816572,6.11205948,16.00608931,4.079019511,2.781727127
3_patch_204_204.jpg,2.813038174,3.293630356,4.326271063,8.406614118,18.19701647,4.478763132,2.75545594
3_patch_408_204.jpg,2.863938981,3.738313161,4.495708713,6.774956407,18.19701647,4.679004878,2.70701399
3_patch_612_204.jpg,2.592324301,3.43161381,4.102054504,5.264347688,40.65681828,4.283377836,2.916763582
3_patch_816_204.jpg,2.660445138,3.325218841,3.913997051,4.923539929,40.65681828,4.074344593,3.298581794
3_patch_1020_204.jpg,2.608462409,3.139241496,3.81018061,4.715115994,8.565654019,3.890379848,3.439979212
3_patch_1224_204.jpg,2.559203826,3.020389822,3.633660616,4.108392518,8.565654019,3.690807574,3.791960736
3_patch_1428_204.jpg,2.673806284,3.136203993,3.869534474,4.194778958,12.29829767,3.842411676,3.866003818
3_patch_1632_204.jpg,2.652674498,3.413610036,4.000081935,5.181654605,12.89787241,4.123777482,3.255562252
3_patch_1836_204.jpg,3.378705034,4.015815989,5.154127921,8.739406896,55.86536769,5.751014526,2.004159134
3_patch_2040_204.jpg,4.143169603,5.348512731,5.851253988,8.740928345,55.86536769,6.149057252,2.330610757
3_patch_2244_204.jpg,3.726214867,3.850568075,4.47100222,6.151477812,55.86536769,4.627084982,3.326853005
3_patch_2448_204.jpg,3.879295908,4.307088782,5.670913014,6.843774951,36.21147898,5.573115357,3.06538213
3_patch_2652_204.jpg,4.349739168,4.90648902,5.478815148,7.294364279,36.21147898,5.57126321,4.59811497
3_patch_2856_204.jpg,4.326966269,4.824739406,5.50576192,6.489648746,36.21147898,5.595953062,4.377043348
3_patch_3060_204.jpg,4.040425117,4.44113596,5.173573026,6.138907541,11.99510045,5.279952661,4.300522525
3_patch_3264_204.jpg,3.517188385,4.050842544,4.615849247,5.495238798,11.22382825,4.732051575,4.390847539
3_patch_0_408.jpg,2.51218494,2.834885996,3.407581299,4.198750672,16.00608931,3.533365339,3.67642122
3_patch_204_408.jpg,2.598133443,3.182659834,3.791251824,4.41963449,16.00608931,3.872498496,3.714123055
3_patch_408_408.jpg,2.893321463,3.755470309,4.107204168,5.462852023,16.00608931,4.321143664,3.340846461
3_patch_612_408.jpg,2.587902627,3.054638121,3.811978381,4.83626276,40.65681828,3.910800054,3.304607223
3_patch_816_408.jpg,2.534960315,2.947798535,3.595649243,4.290580447,40.65681828,3.710762679,3.384667789
3_patch_1020_408.jpg,2.534960315,2.984717873,3.632784507,4.808801636,12.95745857,3.742155212,3.280502417
3_patch_1224_408.jpg,2.544970255,3.131517704,3.631908398,4.761230192,12.95745857,3.780926413,3.477298289
3_patch_1428_408.jpg,2.555222142,3.186305811,3.762336459,4.542289237,12.95745857,3.878346241,3.501389122
3_patch_1632_408.jpg,2.710785983,3.493815619,4.128032361,5.365981238,19.23530726,4.279567255,3.155507776
3_patch_1836_408.jpg,3.898702595,4.443999099,5.348512731,8.45543891,19.23530726,6.215509121,2.156622956
3_patch_2040_408.jpg,4.02642855,4.582541139,5.348512731,8.184641671,51.93640156,5.631472539,2.850657556
3_patch_2244_408.jpg,4.46571823,4.664771963,6.158073281,16.95068472,51.93640156,6.323341746,2.098882334
3_patch_2448_408.jpg,4.247166979,4.455150249,4.664771963,7.522194769,36.21147898,4.667792824,8.707034496
3_patch_2652_408.jpg,4.338990457,4.455018985,4.731211017,6.542698476,36.21147898,4.849029293,7.10393307
3_patch_2856_408.jpg,4.063490213,4.44113596,5.350174377,6.169541473,36.21147898,5.352299661,4.032012057
3_patch_3060_408.jpg,3.966520995,4.431959067,4.756943329,5.982992217,9.97898115,5.150490258,4.240397147
3_patch_3264_408.jpg,3.687746041,4.273196656,4.69624628,5.978956871,11.07336147,5.013373481,4.391823603
3_patch_0_612.jpg,2.568876882,2.865490242,3.516667967,4.771802753,23.83298679,3.682130969,3.583336801
3_patch_204_612.jpg,2.806228255,3.337557959,3.928962142,6.28697049,16.00608931,4.134850183,3.242969536
3_patch_408_612.jpg,2.94237673,3.78520122,4.310290023,7.074290512,16.00608931,5.048098409,2.294853792
3_patch_612_612.jpg,2.955367008,3.399001377,4.242790929,5.793047768,40.65681828,4.559493769,2.740228579
3_patch_816_612.jpg,2.660482561,3.121650601,3.666617381,4.809992624,40.65681828,3.882520148,3.44849697
3_patch_1020_612.jpg,2.587329925,3.115003404,3.666617381,4.809728073,21.02800502,3.834829512,3.48315596
3_patch_1224_612.jpg,2.803767974,3.158250568,3.74569724,4.811580947,21.02800502,3.897564135,3.778920142
3_patch_1428_612.jpg,2.923070236,3.390836937,3.883543728,5.095909902,21.02800502,4.087173311,3.801782985
3_patch_1632_612.jpg,3.032183213,3.633518167,4.048973247,5.480327933,19.23530726,4.252784473,3.750444124
3_patch_1836_612.jpg,3.902299957,4.381832075,5.313575717,7.883729344,19.23530726,5.931837988,2.098283557
3_patch_2040_612.jpg,3.226103074,4.228847662,5.064650502,7.273061068,51.93640156,5.534138965,2.187542948
3_patch_2244_612.jpg,4.535592134,5.123177731,6.643577744,8.028994774,51.93640156,6.474618896,2.883142647
3_patch_2448_612.jpg,4.449866258,4.600182049,5.2877907,6.98576478,8.204255514,5.377178288,3.826693109
3_patch_2652_612.jpg,4.433108658,4.47100222,7.320998473,7.405297239,17.75934029,6.309826117,2.445738923
3_patch_2856_612.jpg,3.952191982,5.405838539,6.697543932,8.084537776,28.61281229,6.669613658,2.462845361
3_patch_3060_612.jpg,3.924262006,4.434544483,5.648662053,6.541680296,28.61281229,5.691558935,3.216038774
3_patch_3264_612.jpg,3.980363248,4.474214628,5.351652552,8.185422733,28.61281229,5.74176819,3.126660823
3_patch_0_816.jpg,2.627101029,2.899855102,3.738797531,5.143436246,23.83298679,3.809488868,3.251983323
3_patch_204_816.jpg,2.803027725,3.26958847,3.92717857,5.922211246,12.26382572,4.229119431,2.948260982
3_patch_408_816.jpg,2.803027725,3.430988209,4.025230988,5.953901903,13.82552302,4.490591573,2.540820205
3_patch_612_816.jpg,2.892232801,3.393753033,4.151436598,5.497034273,16.33073039,4.352407127,2.991130436
3_patch_816_816.jpg,2.714649298,3.194312725,3.813042749,4.91771078,33.54959893,4.102618271,3.151329521
3_patch_1020_816.jpg,2.82408424,3.601773381,4.285009638,4.876982053,33.54959893,4.372085982,3.045178625
3_patch_1224_816.jpg,3.111544831,3.669867338,4.668772846,6.055639402,33.54959893,4.691080388,2.942403827
3_patch_1428_816.jpg,3.161071968,3.689908027,4.648251649,6.513287528,21.02800502,4.926991202,2.651338437
3_patch_1632_816.jpg,3.129835196,3.591540776,3.998924362,8.713573643,23.40727325,4.233768101,3.690859422
3_patch_1836_816.jpg,4.101930455,5.466189422,7.765697304,10.11760331,23.40727325,7.584874721,1.849261167
3_patch_2040_816.jpg,4.061653465,5.854887383,7.572894303,10.23324992,51.93640156,7.594574534,1.917858135
3_patch_2244_816.jpg,7.572894303,8.248811609,10.67580672,17.52787023,51.93640156,11.34784323,2.109877082
3_patch_2448_816.jpg,5.959203674,7.678473294,10.02450184,14.11256987,36.1623078,9.820103808,1.801927572
3_patch_2652_816.jpg,4.114030328,7.335621364,7.403060377,10.8550383,36.1623078,7.84511669,1.944292209
3_patch_2856_816.jpg,3.794951999,6.680561291,7.400823516,24.59772279,36.1623078,7.759959785,2.039638947
3_patch_3060_816.jpg,3.951336791,5.175275676,6.116953094,8.050818269,29.97094871,6.202842694,2.693927896
3_patch_3264_816.jpg,4.354669018,5.355692536,7.510596801,21.87133535,29.97094871,7.721833996,1.914017605
3_patch_0_1020.jpg,2.840503452,3.181147225,3.795189904,4.162704669,23.83298679,3.76153958,4.317337906
3_patch_204_1020.jpg,2.919647025,3.59579582,4.06764648,5.273890201,12.26382572,4.227296107,3.470962602
3_patch_408_1020.jpg,2.805548959,3.593669701,4.078254452,5.607397879,13.82552302,4.386719602,2.973858562
3_patch_612_1020.jpg,2.762343767,3.455766522,4.06002737,5.711672612,16.33073039,4.416405564,2.755381151
3_patch_816_1020.jpg,2.942280272,3.344572966,4.229063104,5.569896743,33.54959893,4.419477437,2.913566913
3_patch_1020_1020.jpg,3.261766931,3.609931681,4.721016056,6.141954592,33.54959893,4.910969446,2.861400377
3_patch_1224_1020.jpg,3.360461777,3.950256023,5.354907832,7.133672425,33.54959893,5.52335832,2.53780432
3_patch_1428_1020.jpg,3.551780905,4.69450144,6.18372453,8.50535131,21.40205425,6.498441541,2.189715747
3_patch_1632_1020.jpg,3.699928372,5.311977672,9.092814389,12.07254377,23.40727325,8.550562397,1.494750414
3_patch_1836_1020.jpg,5.659921108,7.053498083,8.448162089,10.6848034,23.40727325,8.596674309,2.96079424
3_patch_2040_1020.jpg,5.659921108,7.327951815,7.754682695,10.6848034,21.57285684,8.334989741,3.127312496
3_patch_2244_1020.jpg,7.468284678,7.750984015,9.00612955,13.63082201,24.58857047,10.21054678,2.502348358
3_patch_2448_1020.jpg,7.327951815,11.2379994,14.83121248,24.58857047,36.1623078,14.65785039,1.45686793
3_patch_2652_1020.jpg,3.872740404,7.328198289,7.386689857,13.6985541,36.1623078,8.749047702,1.409186532
3_patch_2856_1020.jpg,5.221263875,7.34979774,8.591387731,15.07113509,36.1623078,9.710987187,1.651201112
3_patch_3060_1020.jpg,6.678441529,7.356997557,8.626014085,12.94344851,29.97094871,9.499121603,2.537961005
3_patch_3264_1020.jpg,9.24638549,15.24004765,24.81136784,26.07608495,29.97094871,19.28411492,1.556218074
3_patch_0_1224.jpg,3.176817423,3.898447931,5.5608755,7.627054723,11.54812149,5.484733241,2.093872044
3_patch_204_1224.jpg,3.116128796,4.012456695,4.277687817,7.174121893,12.86624418,4.823604395,2.804527338
3_patch_408_1224.jpg,3.620879125,4.233256538,5.57081104,11.05802391,13.82552302,6.610913677,1.702822206
3_patch_612_1224.jpg,3.067648858,3.60675501,4.599489702,7.256150035,13.82552302,5.222505898,2.157776651
3_patch_816_1224.jpg,3.092453541,3.563291889,4.506766968,6.883627048,33.54959893,5.065147516,2.300020676
3_patch_1020_1224.jpg,3.255127557,3.573217907,4.732422635,6.692428859,33.54959893,5.10304272,2.40580047
3_patch_1224_1224.jpg,3.56289184,4.679033444,6.161301569,7.457980257,33.54959893,6.145100586,2.395328611
3_patch_1428_1224.jpg,3.630570591,5.509751415,6.232490256,9.521386879,21.40205425,7.054876976,2.361312502
3_patch_1632_1224.jpg,5.311977672,6.646082545,9.581867881,10.68553202,21.40205425,9.23826066,2.298586586
3_patch_1836_1224.jpg,5.825178115,7.301435162,8.659625999,11.18925085,37.45488036,9.089105946,2.58090543
3_patch_2040_1224.jpg,5.219713266,7.227105959,8.158094673,10.96016427,37.45488036,8.670246258,2.657794788
3_patch_2244_1224.jpg,6.429781335,7.678783974,8.427035992,11.83023629,34.62644337,9.072111544,2.536760906
3_patch_2448_1224.jpg,11.2379994,14.17183142,24.58857047,34.62644337,36.1623078,20.00544258,1.298273977
3_patch_2652_1224.jpg,3.35142192,6.114123377,9.620299835,18.26275381,36.1623078,9.708921306,1.124592176
3_patch_2856_1224.jpg,3.894884939,7.366571522,8.617357496,15.09893598,36.1623078,10.23180305,1.417684681
3_patch_3060_1224.jpg,5.416470585,8.177276302,8.591387731,11.86281591,24.65695675,9.259549675,2.332039538
3_patch_3264_1224.jpg,5.488610719,8.40964271,10.24186701,16.48959281,26.27779231,11.53541029,1.703197911
3_patch_0_1428.jpg,3.211224836,3.891208983,5.349607371,7.559047267,11.54812149,5.606839281,2.26573199
3_patch_204_1428.jpg,3.192400402,3.698944344,4.609089783,8.452036682,15.96128129,5.522267503,1.983221791
3_patch_408_1428.jpg,3.645215777,4.32162811,7.227448464,12.54351748,16.19764614,7.532503873,1.548371215
3_patch_612_1428.jpg,3.404826876,4.373834034,6.424333416,8.846809301,16.19764614,6.877274668,1.828477387
3_patch_816_1428.jpg,3.441602902,4.122797137,6.093144726,7.915609355,16.19764614,6.127415386,2.161938318
3_patch_1020_1428.jpg,3.568054873,4.173973188,6.093144726,7.399559015,14.97346825,5.929321813,2.36585303
3_patch_1224_1428.jpg,3.578380941,5.147204654,7.399559015,9.521386879,14.97346825,7.451308464,1.866793064
3_patch_1428_1428.jpg,6.063397715,7.457980257,9.460905876,11.41476977,21.40205425,9.391347926,2.449036963
3_patch_1632_1428.jpg,4.709546992,6.998680253,9.460905876,11.41476977,21.40205425,9.256172763,2.074630412
3_patch_1836_1428.jpg,4.207019699,6.047332225,7.924169836,11.1673563,37.45488036,8.217152371,1.988774026
3_patch_2040_1428.jpg,3.597716168,4.294796672,5.238828096,7.839292167,37.45488036,5.827827719,2.341297464
3_patch_2244_1428.jpg,3.408370195,4.231847891,5.834304715,8.143727128,34.62644337,5.921297879,2.113898163
3_patch_2448_1428.jpg,3.267849097,3.519054658,4.038835855,12.72631321,34.62644337,6.423327668,1.231410576
3_patch_2652_1428.jpg,3.309056442,3.378351139,3.902514843,6.386765402,34.62644337,4.185239497,3.959261332
3_patch_2856_1428.jpg,3.357171897,4.007899865,4.973468142,7.640440137,24.65695675,5.542882133,2.300294189
3_patch_3060_1428.jpg,4.488765509,5.227818553,7.356997557,8.582731142,24.65695675,7.127846977,2.431282566
3_patch_3264_1428.jpg,4.679334671,5.559031432,8.393574875,9.120929387,26.27779231,7.937864791,2.484285624
3_patch_0_1632.jpg,3.210035237,3.778381579,5.021357409,7.584283879,11.54812149,5.452357289,2.242269617
3_patch_204_1632.jpg,3.216704777,3.698944344,4.811268301,7.642915877,15.96128129,5.506041177,2.036194001
3_patch_408_1632.jpg,3.209440437,4.242315519,6.0381466,10.23875861,16.19764614,6.564042733,1.753201149
3_patch_612_1632.jpg,3.185540018,3.740313963,5.902418099,9.556959744,16.19764614,6.399746221,1.657376522
3_patch_816_1632.jpg,3.060769628,3.687331048,5.100531332,10.25290493,51.54340438,5.93814261,1.627951488
3_patch_1020_1632.jpg,4.139316915,4.807429076,9.336900216,13.69589136,51.54340438,8.759867347,1.340165524
3_patch_1224_1632.jpg,7.165874046,9.171508629,13.67784532,31.88405008,51.54340438,14.46593657,1.168451366
3_patch_1428_1632.jpg,4.65730904,6.43751073,8.620173886,11.22312589,31.88405008,8.54641451,1.963218418
3_patch_1632_1632.jpg,3.850516563,4.392863876,5.323558747,8.325847495,31.88405008,5.969428458,2.423682306
3_patch_1836_1632.jpg,3.579274808,4.056451266,4.999530944,7.475375165,37.45488036,5.668513638,2.495081728
3_patch_2040_1632.jpg,3.216375491,3.860475213,4.620158111,6.767453467,37.45488036,4.759692036,3.051545725
3_patch_2244_1632.jpg,3.08644841,3.579802293,4.548388335,9.105554195,34.62644337,4.722039161,2.844943819
3_patch_2448_1632.jpg,3.196505693,3.470799065,3.991623304,6.758998909,34.62644337,4.055636902,4.566291598
3_patch_2652_1632.jpg,3.31673001,3.446662208,3.747426917,4.905913976,34.62644337,4.074431801,4.22727732
3_patch_2856_1632.jpg,3.382315377,3.645031502,4.488765509,5.862687226,24.65695675,4.720512031,3.512367106
3_patch_3060_1632.jpg,4.367085817,4.712403369,5.580317231,7.429742509,24.65695675,5.799672741,3.356666485
3_patch_3264_1632.jpg,4.573764091,5.449994659,5.941501061,8.403838916,14.30840846,6.681284123,3.049886691
3_patch_0_1836.jpg,3.212414436,4.048035689,5.062010059,7.097585687,14.32552791,5.474057967,2.486328455
3_patch_204_1836.jpg,3.485212369,4.098051927,5.254540848,7.608405608,16.2782139,5.825187158,2.263498822
3_patch_408_1836.jpg,3.202860885,5.029069851,6.49698359,9.243378869,16.2782139,7.072973048,1.773464797
3_patch_612_1836.jpg,3.183122231,4.625038341,6.167420542,8.665831341,16.2782139,6.407160945,1.931167175
3_patch_816_1836.jpg,2.826692663,4.450466676,5.993270515,8.585679628,51.54340438,6.043085199,1.956079253
3_patch_1020_1836.jpg,3.570461418,4.996583855,5.567730602,9.381279415,51.54340438,6.037838615,2.19335178
3_patch_1224_1836.jpg,3.202240995,4.381143982,4.948329695,7.401539348,51.54340438,4.961246725,3.211125225
3_patch_1428_1836.jpg,2.829824433,3.632119927,4.638788955,6.835010629,31.88405008,4.784469947,2.329981909
3_patch_1632_1836.jpg,2.962741228,3.874820799,4.663634954,6.37884372,31.88405008,4.793518813,2.658858721
3_patch_1836_1836.jpg,3.036597264,4.035095714,4.86766582,6.692429571,19.23365237,5.054680402,2.742711512
3_patch_2040_1836.jpg,3.241230459,4.026182162,4.673791439,5.481414193,19.23365237,4.747330354,3.46699693
3_patch_2244_1836.jpg,3.08644841,3.440993886,4.144904195,4.911927743,24.03633033,4.207245477,3.841054417
3_patch_2448_1836.jpg,3.191538243,3.495244402,3.899035799,4.206145917,24.03633033,3.90793334,5.594172539
3_patch_2652_1836.jpg,3.220131649,3.487218776,3.797111685,4.699098785,7.233957789,3.995168963,4.924768267
3_patch_2856_1836.jpg,3.323565236,3.565997169,4.416213202,5.29354787,7.233957789,4.487995757,3.802633929
3_patch_3060_1836.jpg,3.375482352,4.397164184,4.786920932,5.736829945,42.38231807,4.992751423,3.633716091
3_patch_3264_1836.jpg,4.147451066,4.448315175,4.91163168,6.539970034,42.38231807,5.17462826,3.858854346
3_patch_0_2040.jpg,3.416672808,4.12552249,5.065004183,8.479321804,27.01661158,5.99758241,2.106614249
3_patch_204_2040.jpg,3.493952799,4.641594491,5.420244895,7.282470515,27.01661158,5.750817791,2.671655251
3_patch_408_2040.jpg,4.773990768,5.767993525,6.823196022,10.85357649,27.01661158,7.64557576,2.022779195
3_patch_612_2040.jpg,3.960510677,5.420244895,6.361966889,8.750076701,24.72759982,6.893422805,2.511637254
3_patch_816_2040.jpg,3.505247724,5.14496357,5.963353124,8.558962391,29.36811368,6.274493876,2.672069471
3_patch_1020_2040.jpg,3.445942868,5.094471654,5.879154212,8.091816987,29.36811368,6.056731493,2.51470365
3_patch_1224_2040.jpg,3.106750182,3.736416965,4.809466228,5.645064131,21.17763593,4.861552957,3.130496268
3_patch_1428_2040.jpg,2.833678859,3.289374037,4.486444482,6.036096898,21.17763593,4.484378837,2.515347641
3_patch_1632_2040.jpg,2.914483841,3.294976566,4.422051049,5.392361381,18.07080829,4.464100689,2.785934135
3_patch_1836_2040.jpg,3.104990435,3.636647716,4.645294559,5.844424322,19.23365237,4.763106875,2.757324358
3_patch_2040_2040.jpg,3.343502753,4.002775032,4.755571701,5.860322058,19.23365237,4.904232233,3.252489264
3_patch_2244_2040.jpg,3.13417343,3.495244402,4.434544483,5.930166627,24.03633033,4.486194832,3.082466607
3_patch_2448_2040.jpg,3.020390925,3.611694773,4.108911822,4.685831404,24.03633033,4.184445664,4.146797916
